Source,Job Title,Company,Location,Country,Post Date,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Position
LinkedIn,Senior Data Analyst,Octave,United States,United States,2025-02-14,SQL,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Tata Consultancy Services,Mountain View,United States,2025-02-15,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,TikTok,San Francisco,United States,2025-02-23,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Coders Data,Seattle,United States,2025-02-27,Python,SQL,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Data Analyst,Apex Systems,Charlotte,United States,2025-02-24,Python,SQL,R,,,,,,Senior
LinkedIn,Data Analyst,iHeartMedia,Austin,United States,2025-02-25,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Kforce Inc,Atlanta,United States,2025-02-21,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst II,Modea,Nashville,United States,2025-02-22,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,The Home Depot,Atlanta,United States,2025-02-22,SQL,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,MarshBerry,Cleveland,United States,2025-02-24,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Microsoft,Redmond,United States,2025-02-24,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Microsoft,Redmond,United States,2025-02-24,Python,SQL,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,Levi Strauss & Co.,San Francisco,United States,2025-02-26,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Qualcomm,San Diego,United States,2025-02-27,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,TieTalent,Virginia,United States,2025-02-18,Python,SQL,Excel,Tableau,Power BI,R,,,Intermediate
LinkedIn,Analyst,Puig,New York,United States,2025-02-26,Excel,Power BI,R,,,,,,Intermediate
LinkedIn,Market Data Analyst,Modus Health Group,Jenkintown,United States,2025-02-23,R,,,,,,,,Senior
LinkedIn,Data Analyst,Stahlbush Island Farms,Corvallis,United States,2025-02-24,SQL,Excel,Power BI,R,Statistics,,,,Senior
LinkedIn,Data Analyst,CBTS,Merrillville,United States,2025-02-24,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Robert Half,Jackson,United States,2025-02-24,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Revel IT,Merrillville,United States,2025-02-24,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Chime,New York,United States,2025-02-26,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,SBH Fashion,New York,United States,2025-02-28,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,InterEx Group,United States,United States,2025-02-19,SQL,R,Statistics,,,,,,Entry level
LinkedIn,Data Analyst,Shaker Recruitment Marketing,Oak Park,United States,2025-02-24,Python,Excel,Tableau,R,,,,,Intermediate
LinkedIn,Business Data Analyst,Genpact,New York,United States,2025-02-26,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst 3,TieTalent,California,United States,2025-02-18,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,"Agero, Inc.",United States,United States,2025-02-14,Python,SQL,Excel,Tableau,R,Statistics,,,Senior
LinkedIn,Data Analyst,Hype and Vice,Los Angeles,United States,2025-02-21,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Mingledorff's,Peachtree Corners,United States,2025-02-24,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Tata Consultancy Services,Jersey City,United States,2025-02-21,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,NexThreat,Alabama,United States,2025-02-24,Power BI,R,,,,,,,Senior
LinkedIn,Data Analyst,NexThreat,Huntsville,United States,2025-02-24,Power BI,R,,,,,,,Senior
LinkedIn,Data Analyst,Bloomberg Industry Group,Arlington,United States,2025-02-26,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Criteo,New York,United States,2025-02-25,Python,SQL,Tableau,R,Statistics,,,,Senior
LinkedIn,Data Analyst,Kforce Inc,Orlando,United States,2025-02-17,SQL,Excel,R,,,,,,Entry level
LinkedIn,Data Analyst,PIPECARE Group,Houston,United States,2025-02-24,Excel,R,,,,,,,Entry level
LinkedIn,Business Intelligence Analyst,Pandora,New York,United States,2025-02-22,Python,SQL,Excel,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Brown & Brown,Daytona Beach,United States,2025-02-24,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst II,The Hershey Company,Hershey,United States,2025-02-18,Python,SQL,Tableau,R,,,,,Intermediate
LinkedIn,Data Analyst,NexThreat,Huntsville,United States,2025-02-24,Excel,Power BI,R,,,,,,Intermediate
LinkedIn,Data Analyst,Athena Bitcoin,Miami,United States,2025-02-24,Python,SQL,Tableau,Power BI,R,Statistics,,,Senior
LinkedIn,Senior Data Analyst,V Group Inc.,Richmond,United States,2025-02-24,Excel,R,,,,,,,Senior
LinkedIn,Marketing Data Analyst,OverDrive,Greater Cleveland,United States,2025-02-20,SQL,Excel,Tableau,R,Statistics,,,,Entry level
LinkedIn,Data Analyst,AARATECH,New York City Metropolitan Area,United States,2025-02-24,SQL,Excel,Tableau,Power BI,R,Statistics,,,Senior
LinkedIn,Data Analyst,Kforce Inc,North Reading,United States,2025-02-14,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst,AARATECH,Washington DC-Baltimore Area,United States,2025-02-25,SQL,Excel,Tableau,Power BI,R,Statistics,,,Senior
LinkedIn,Data Analyst 1,Kforce Inc,Beaverton,United States,2025-02-21,Python,SQL,Excel,Tableau,R,,,,Entry level
LinkedIn,Data Analyst,Red Oak Technologies,Austin,United States,2025-02-22,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,Celerity,Santa Ana,United States,2025-02-28,SQL,Excel,Tableau,R,,,,,Intermediate
LinkedIn,Data Analyst,TieTalent,Virginia,United States,2025-02-18,SQL,Excel,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Data Analyst,CINQCARE,United States,United States,2025-02-21,R,,,,,,,,Senior
LinkedIn,Senior Data Analyst,Octave,United States,United States,2025-02-14,SQL,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Tata Consultancy Services,Mountain View,United States,2025-02-15,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,TikTok,San Francisco,United States,2025-02-23,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Coders Data,Seattle,United States,2025-02-27,Python,SQL,R,Statistics,Machine Learning,,,,Entry level
LinkedIn,Data Analyst,Apex Systems,Charlotte,United States,2025-02-24,Python,SQL,R,,,,,,Senior
LinkedIn,Data Analyst,iHeartMedia,Austin,United States,2025-02-25,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Kforce Inc,Atlanta,United States,2025-02-21,SQL,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst II,Modea,Nashville,United States,2025-02-22,Python,SQL,Excel,Tableau,R,,,,Intermediate
LinkedIn,Data Analyst,The Home Depot,Atlanta,United States,2025-02-22,SQL,R,Statistics,Machine Learning,,,,,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Assistant Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,Talent,Adelaide,Australia,2025-02-24,R,,,,,,,,Senior
LinkedIn,Junior Data Analyst,Jenny Barbour IT and Project Recruitment,Melbourne,Australia,2025-02-27,Python,SQL,Excel,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,SMC Corporation Australia and New Zealand,Castle Hill,Australia,2025-02-27,Python,Excel,Power BI,R,Machine Learning,,,,Intermediate
LinkedIn,Data Analyst,Paxus,Brisbane,Australia,2025-02-19,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Ubank,Sydney,Australia,2025-02-21,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Business Data Analyst,Liebherr Group,Adelaide,Australia,2025-02-24,SQL,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Future Group,Australia,Australia,2025-02-24,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Transvirtual,Sydney,Australia,2025-01-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Infoview,Brisbane City,Australia,2025-02-06,R,,,,,,,,Senior
LinkedIn,Business Intelligence Data Analyst,HealthShare Victoria,Melbourne,Australia,2025-02-07,SQL,Excel,R,,,,,,Entry level
LinkedIn,Business Data Analyst,Workforce Australia for Individuals,Netley,Australia,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Senior Data Analyst,SUEZ,Sydney,Australia,2025-02-11,Excel,R,Statistics,,,,,,Senior
LinkedIn,Data Analyst Brisbane / Melbourne,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Codida,Perth,Australia,2025-02-28,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Betfair Australia,Melbourne,Australia,2025-02-10,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,Transvirtual,Millers Point,Australia,2025-01-23,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Workforce Australia for Individuals,Perth,Australia,2024-09-06,R,,,,,,,,Senior
LinkedIn,Senior Data Analyst,Talenza,Sydney,Australia,2025-02-20,SQL,Excel,Power BI,R,,,,,Senior
LinkedIn,Senior Data Analyst,Hays,Sydney,Australia,2025-02-18,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Data Analyst,Eightcap,Melbourne,Australia,2025-02-08,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Senior Data Analyst,Tech & Data People,Melbourne,Australia,2025-02-28,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Data Analyst,VALD,Brisbane,Australia,2025-01-07,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Reporting Analyst,Leidos,Scoresby,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Data Analyst,MONEYME,Sydney,Australia,2025-01-18,Python,SQL,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Data Analyst,Ray White,Sydney,Australia,2025-02-18,SQL,Excel,R,Statistics,,,,,Senior
LinkedIn,Insights Analyst,Suntory Oceania,Cabarita,Australia,2025-02-24,Power BI,R,,,,,,,Entry level
LinkedIn,Reporting Analyst,Leidos,Canberra,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Commercial Insights Analyst,Employment Hero,Australia,Australia,2025-02-24,SQL,Tableau,R,,,,,,Entry level
LinkedIn,Intelligence Analyst,Australian Army,Sydney,Australia,2025-02-02,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Norman - Shutters. Blinds. Shades.,Brisbane,Australia,2025-01-31,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Customer Insights Analyst,Picklebet,Sydney,Australia,2025-02-03,SQL,Excel,Tableau,R,,,,,Entry level
LinkedIn,Data Analyst,VitalTrace,Perth,Australia,2025-02-20,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,NSW Health,St Leonards,Australia,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Senior Data Analyst,JET Charge,Port Melbourne,Australia,2025-02-19,Python,SQL,Power BI,R,Statistics,,,,Senior
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Melbourne,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Analyst,Rest,Sydney,Australia,2025-02-12,Python,SQL,Excel,Tableau,R,Machine Learning,,,Senior
LinkedIn,DTC Reporting and Insights Analyst,PUMA Group,Moorabbin,Australia,2025-02-18,Excel,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Senior Data Analyst,NexVenture,Sydney,Australia,2025-02-03,SQL,Tableau,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,N2S.Global,Sydney,Australia,2025-02-27,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Bupa,Melbourne,Australia,2025-02-25,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Digital Insights Analyst,The Walt Disney Company,Richmond,Australia,2025-02-12,SQL,R,,,,,,,Entry level
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Sydney,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Meter Data Analyst,Advance Careers | Powered by Brunel,Melbourne,Australia,2025-02-17,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Knowmore Legal Service,Sydney,Australia,2025-02-13,Excel,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Assistant Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,Alpha1 Financial Solutions,Australia,Australia,2025-02-24,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Talent,Adelaide,Australia,2025-02-24,R,,,,,,,,Senior
LinkedIn,Junior Data Analyst,Jenny Barbour IT and Project Recruitment,Melbourne,Australia,2025-02-27,Python,SQL,Excel,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,SMC Corporation Australia and New Zealand,Castle Hill,Australia,2025-02-27,Python,Excel,Power BI,R,Machine Learning,,,,Intermediate
LinkedIn,Data Analyst,Paxus,Brisbane,Australia,2025-02-19,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Ubank,Sydney,Australia,2025-02-21,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Business Data Analyst,Liebherr Group,Adelaide,Australia,2025-02-24,SQL,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Future Group,Australia,Australia,2025-02-24,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Transvirtual,Sydney,Australia,2025-01-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Infoview,Brisbane City,Australia,2025-02-06,R,,,,,,,,Senior
LinkedIn,Business Intelligence Data Analyst,HealthShare Victoria,Melbourne,Australia,2025-02-07,SQL,Excel,R,,,,,,Entry level
LinkedIn,Business Data Analyst,Workforce Australia for Individuals,Netley,Australia,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Senior Data Analyst,SUEZ,Sydney,Australia,2025-02-11,Excel,R,Statistics,,,,,,Senior
LinkedIn,Data Analyst Brisbane / Melbourne,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Codida,Perth,Australia,2025-02-28,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst,Betfair Australia,Melbourne,Australia,2025-02-10,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,Transvirtual,Millers Point,Australia,2025-01-23,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Workforce Australia for Individuals,Perth,Australia,2024-09-06,R,,,,,,,,Senior
LinkedIn,Senior Data Analyst,Talenza,Sydney,Australia,2025-02-20,SQL,Excel,Power BI,R,,,,,Senior
LinkedIn,Senior Data Analyst,Hays,Sydney,Australia,2025-02-18,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Data Analyst,Eightcap,Melbourne,Australia,2025-02-08,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Senior Data Analyst,Tech & Data People,Melbourne,Australia,2025-02-28,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Data Analyst,VALD,Brisbane,Australia,2025-01-07,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Reporting Analyst,Leidos,Scoresby,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Data Analyst,MONEYME,Sydney,Australia,2025-01-18,Python,SQL,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Data Analyst,Ray White,Sydney,Australia,2025-02-18,SQL,Excel,R,Statistics,,,,,Senior
LinkedIn,Insights Analyst,Suntory Oceania,Cabarita,Australia,2025-02-24,Power BI,R,,,,,,,Entry level
LinkedIn,Reporting Analyst,Leidos,Canberra,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Commercial Insights Analyst,Employment Hero,Australia,Australia,2025-02-24,SQL,Tableau,R,,,,,,Entry level
LinkedIn,Intelligence Analyst,Australian Army,Sydney,Australia,2025-02-02,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Norman - Shutters. Blinds. Shades.,Brisbane,Australia,2025-01-31,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Customer Insights Analyst,Picklebet,Sydney,Australia,2025-02-03,SQL,Excel,Tableau,R,,,,,Entry level
LinkedIn,Data Analyst,VitalTrace,Perth,Australia,2025-02-20,Python,SQL,Excel,Tableau,Power BI,R,Machine Learning,,Intermediate
LinkedIn,Data Analyst,NSW Health,St Leonards,Australia,2025-02-19,SQL,Excel,R,,,,,,Entry level
LinkedIn,Senior Data Analyst,JET Charge,Port Melbourne,Australia,2025-02-19,Python,SQL,Power BI,R,Statistics,,,,Senior
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Melbourne,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Analyst,Rest,Sydney,Australia,2025-02-12,Python,SQL,Excel,Tableau,R,Machine Learning,,,Senior
LinkedIn,DTC Reporting and Insights Analyst,PUMA Group,Moorabbin,Australia,2025-02-18,Excel,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Senior Data Analyst,NexVenture,Sydney,Australia,2025-02-03,SQL,Tableau,R,Statistics,,,,,Senior
LinkedIn,Data Analyst,N2S.Global,Sydney,Australia,2025-02-27,SQL,R,,,,,,,Senior
LinkedIn,Data Analyst,Bupa,Melbourne,Australia,2025-02-25,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Digital Insights Analyst,The Walt Disney Company,Richmond,Australia,2025-02-12,SQL,R,,,,,,,Entry level
LinkedIn,Graduate Consultant / Analyst,Ember Advisors,Sydney,Australia,2025-02-19,Python,Excel,R,Machine Learning,,,,,Intermediate
LinkedIn,Meter Data Analyst,Advance Careers | Powered by Brunel,Melbourne,Australia,2025-02-17,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Knowmore Legal Service,Sydney,Australia,2025-02-13,Excel,Tableau,R,,,,,,Intermediate
LinkedIn,Data Analyst,UpperGround by Hudson,Brisbane,Australia,2025-02-24,SQL,Power BI,R,,,,,,Senior
LinkedIn,Senior Data Analyst,Talent Insights Group,Melbourne,Australia,2025-02-24,Python,Tableau,R,,,,,,Senior
LinkedIn,Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,Data Analyst,Lyka,Sydney,Australia,2025-01-14,SQL,Tableau,R,Statistics,,,,,Entry level
LinkedIn,Assistant Data Analyst,Queensland Government,Brisbane,Australia,2025-02-24,R,Statistics,,,,,,,Entry level
LinkedIn,PowerBI Data Analyst,Atturra,Millers Point,Australia,2025-02-21,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Data Analyst,Alpha1 Financial Solutions,Australia,Australia,2025-02-24,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Talent,Adelaide,Australia,2025-02-24,R,,,,,,,,Senior
LinkedIn,Junior Data Analyst,Jenny Barbour IT and Project Recruitment,Melbourne,Australia,2025-02-27,Python,SQL,Excel,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,SMC Corporation Australia and New Zealand,Castle Hill,Australia,2025-02-27,Python,Excel,Power BI,R,Machine Learning,,,,Intermediate
LinkedIn,Data Analyst,Paxus,Brisbane,Australia,2025-02-19,Excel,R,,,,,,,Entry level
LinkedIn,Data Analyst,Ubank,Sydney,Australia,2025-02-21,Python,SQL,Excel,Power BI,R,,,,Intermediate
LinkedIn,Business Data Analyst,Liebherr Group,Adelaide,Australia,2025-02-24,SQL,Power BI,R,Statistics,,,,,Entry level
LinkedIn,Data Analyst,Transvirtual,Sydney,Australia,2025-01-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Infoview,Brisbane City,Australia,2025-02-06,R,,,,,,,,Senior
LinkedIn,Business Intelligence Data Analyst,HealthShare Victoria,Melbourne,Australia,2025-02-07,SQL,Excel,R,,,,,,Entry level
LinkedIn,Business Data Analyst,Workforce Australia for Individuals,Netley,Australia,2025-02-26,Python,SQL,Excel,Tableau,Power BI,R,Statistics,Machine Learning,Entry level
LinkedIn,Senior Data Analyst,SUEZ,Sydney,Australia,2025-02-11,Excel,R,Statistics,,,,,,Senior
LinkedIn,Data Analyst,Codida,Perth,Australia,2025-02-28,SQL,Excel,Power BI,R,,,,,Intermediate
LinkedIn,Data Analyst Brisbane / Melbourne,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Entry level
LinkedIn,Data Analyst,Betfair Australia,Melbourne,Australia,2025-02-10,Python,SQL,Excel,R,,,,,Intermediate
LinkedIn,Data Analyst,Transvirtual,Millers Point,Australia,2025-01-23,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Data Analyst,Workforce Australia for Individuals,Perth,Australia,2024-09-06,R,,,,,,,,Senior
LinkedIn,Senior Data Analyst,Talenza,Sydney,Australia,2025-02-20,SQL,Excel,Power BI,R,,,,,Senior
LinkedIn,Senior Data Analyst,Hays,Sydney,Australia,2025-02-18,Python,SQL,Power BI,R,,,,,Senior
LinkedIn,Data Analyst,Eightcap,Melbourne,Australia,2025-02-08,Python,SQL,Excel,Tableau,Power BI,R,Statistics,,Senior
LinkedIn,Data Analyst,Australian Retirement Trust,Brisbane,Australia,2025-02-21,SQL,Excel,Tableau,Power BI,R,,,,Intermediate
LinkedIn,Senior Data Analyst,Tech & Data People,Melbourne,Australia,2025-02-28,Python,SQL,Tableau,Power BI,R,,,,Senior
LinkedIn,Data Analyst,VALD,Brisbane,Australia,2025-01-07,Python,SQL,Excel,Power BI,R,Statistics,,,Senior
LinkedIn,Reporting Analyst,Leidos,Scoresby,Australia,2025-02-18,SQL,Excel,Power BI,R,,,,,Entry level
LinkedIn,Data Analyst,MONEYME,Sydney,Australia,2025-01-18,Python,SQL,R,Machine Learning,,,,,Intermediate
LinkedIn,Senior Data Analyst,Ray White,Sydney,Australia,2025-02-18,SQL,Excel,R,Statistics,,,,,Senior
